object_uid,timestamp[ns],t_wo_x[m],t_wo_y[m],t_wo_z[m],q_wo_w,q_wo_x,q_wo_y,q_wo_z
5411364721403,57003141596769,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003141683894,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003174928010,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003175012099,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003208259249,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003208340299,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003241668397,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003243344439,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003274895695,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003274996495,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003308230505,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003308324594,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003341561392,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003341652692,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003374892564,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003374980815,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003408213572,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003408308998,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003441546464,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003441637139,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003474871193,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003474965281,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003508194679,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003508293392,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003541527950,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003541621450,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003574859116,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003574949616,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003608218718,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003608309768,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003641545995,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003641637920,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003674876772,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003674966072,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003708199349,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003708294224,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003741530163,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003741622376,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003774861324,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
5411364721403,57003774950499,-0.04174161266123332,-0.11635388240842601,-0.042684032888131725,0.3090998070713118,0.8069375391861667,0.3328895830768004,-0.37748330108708844
